country_region,date,confirmed
Finland,2020-03-14,225
Finland,2020-03-15,244
Finland,2020-03-16,277
Finland,2020-03-17,321
Finland,2020-03-18,336
Finland,2020-03-19,400
Finland,2020-03-20,450
Finland,2020-03-21,523
Finland,2020-03-22,626
Finland,2020-03-23,700
Finland,2020-03-24,792
Finland,2020-03-25,880
Finland,2020-03-26,958
Finland,2020-03-27,1041
Finland,2020-03-28,1167
Finland,2020-03-29,1240
Finland,2020-03-30,1352
Finland,2020-03-31,1418
Finland,2020-04-01,1446
Finland,2020-04-02,1518
Finland,2020-04-03,1615
Finland,2020-04-04,1882
Finland,2020-04-05,1927
Finland,2020-04-06,2176
Finland,2020-04-07,2308
Finland,2020-04-08,2487
Finland,2020-04-09,2605
Finland,2020-04-10,2769
Finland,2020-04-11,2905
Finland,2020-04-12,2974
Finland,2020-04-13,3064
Finland,2020-04-14,3161
Finland,2020-04-15,3237
Finland,2020-04-16,3369
Finland,2020-04-17,3489
Finland,2020-04-18,3681
Finland,2020-04-19,3783
Finland,2020-04-20,3868
Finland,2020-04-21,4014
Finland,2020-04-22,4129
Finland,2020-04-23,4284
Finland,2020-04-24,4395
Finland,2020-04-25,4475
Finland,2020-04-26,4576
Finland,2020-04-27,4695
Finland,2020-04-28,4740
Finland,2020-04-29,4906
Finland,2020-04-30,4995
Finland,2020-05-01,5051
Finland,2020-05-02,5176
Finland,2020-05-03,5254
Finland,2020-05-04,5327
Finland,2020-05-05,5412
Finland,2020-05-06,5573
Finland,2020-05-07,5673
Finland,2020-05-08,5738
Finland,2020-05-09,5880
Finland,2020-05-10,5962
Finland,2020-05-11,5984
Finland,2020-05-12,6003
Finland,2020-05-13,6054
Finland,2020-05-14,6145
Finland,2020-05-15,6228
Finland,2020-05-16,6286
Finland,2020-05-17,6347
Finland,2020-05-18,6380
Finland,2020-05-19,6399
Finland,2020-05-20,6443
Finland,2020-05-21,6493
Finland,2020-05-22,6537
Finland,2020-05-23,6568
Finland,2020-05-24,6579
Finland,2020-05-25,6599
Finland,2020-05-26,6628
Finland,2020-05-27,6692
Finland,2020-05-28,6743
Finland,2020-05-29,6776
Finland,2020-05-30,6826
Finland,2020-05-31,6859
France,2020-03-01,130
France,2020-03-02,191
France,2020-03-03,212
France,2020-03-04,285
France,2020-03-05,423
France,2020-03-06,613
France,2020-03-07,938
France,2020-03-08,1115
France,2020-03-09,1401
France,2020-03-10,1773
France,2020-03-11,2284
France,2020-03-12,2284
France,2020-03-13,3667
France,2020-03-14,4480
France,2020-03-15,4513
France,2020-03-16,6650
France,2020-03-17,7683
France,2020-03-18,9052
France,2020-03-19,10886
France,2020-03-20,12632
France,2020-03-21,14308
France,2020-03-22,16729
France,2020-03-23,20123
France,2020-03-24,22372
France,2020-03-25,25334
France,2020-03-26,29252
France,2020-03-27,33047
France,2020-03-28,37692
France,2020-03-29,40295
France,2020-03-30,44649
France,2020-03-31,52278
France,2020-04-01,57122
France,2020-04-02,59228
France,2020-04-03,64452
France,2020-04-04,68726
France,2020-04-05,70594
France,2020-04-06,74507
France,2020-04-07,78298
France,2020-04-08,82153
France,2020-04-09,86450
France,2020-04-10,90793
France,2020-04-11,93909
France,2020-04-12,120749
France,2020-04-13,124413
France,2020-04-14,130376
France,2020-04-15,133585
France,2020-04-16,146182
France,2020-04-17,148103
France,2020-04-18,151926
France,2020-04-19,153041
France,2020-04-20,155489
France,2020-04-21,158197
France,2020-04-22,160013
France,2020-04-23,158315
France,2020-04-24,159969
France,2020-04-25,161647
France,2020-04-26,162280
France,2020-04-27,165966
France,2020-04-28,169098
France,2020-04-29,167643
France,2020-04-30,168861
France,2020-05-01,169387
France,2020-05-02,170179
France,2020-05-03,170540
France,2020-05-04,171102
France,2020-05-05,172219
France,2020-05-06,176355
France,2020-05-07,177096
France,2020-05-08,177627
France,2020-05-09,178156
France,2020-05-10,178405
France,2020-05-11,178719
France,2020-05-12,179472
France,2020-05-13,179993
France,2020-05-14,180635
France,2020-05-15,181148
France,2020-05-16,181563
France,2020-05-17,181703
France,2020-05-18,182147
France,2020-05-19,182648
France,2020-05-20,183130
France,2020-05-21,183397
France,2020-05-22,183814
France,2020-05-23,184041
France,2020-05-24,184260
France,2020-05-25,184585
France,2020-05-26,184840
France,2020-05-27,185012
France,2020-05-28,188355
France,2020-05-29,188949
France,2020-05-30,190744
France,2020-05-31,190975
French Guiana,2020-03-07,5
French Guiana,2020-03-08,5
French Guiana,2020-03-09,5
French Guiana,2020-03-10,5
French Guiana,2020-03-11,5
French Guiana,2020-03-12,5
French Guiana,2020-03-13,5
French Guiana,2020-03-14,5
French Guiana,2020-03-16,11
French Guiana,2020-03-17,11
French Guiana,2020-03-18,11
French Guiana,2020-03-19,11
French Guiana,2020-03-20,15
French Guiana,2020-03-21,18
Gabon,2020-03-14,1
Gabon,2020-03-15,1
Gabon,2020-03-16,1
Gabon,2020-03-17,1
Gabon,2020-03-18,1
Gabon,2020-03-19,1
Gabon,2020-03-20,3
Gabon,2020-03-21,4
Gabon,2020-03-22,5
Gabon,2020-03-23,5
Gabon,2020-03-24,6
Gabon,2020-03-25,6
Gabon,2020-03-26,7
Gabon,2020-03-27,7
Gabon,2020-03-28,7
Gabon,2020-03-29,7
Gabon,2020-03-30,7
Gabon,2020-03-31,16
Gabon,2020-04-01,18
Gabon,2020-04-02,21
Gabon,2020-04-03,21
Gabon,2020-04-04,21
Gabon,2020-04-05,21
Gabon,2020-04-06,24
Gabon,2020-04-07,30
Gabon,2020-04-08,34
Gabon,2020-04-09,44
Gabon,2020-04-10,44
Gabon,2020-04-11,46
Gabon,2020-04-12,49
Gabon,2020-04-13,57
Gabon,2020-04-14,57
Gabon,2020-04-15,80
Gabon,2020-04-16,80
Gabon,2020-04-17,108
Gabon,2020-04-18,108
Gabon,2020-04-19,109
Gabon,2020-04-20,120
Gabon,2020-04-21,156
Gabon,2020-04-22,166
Gabon,2020-04-23,167
Gabon,2020-04-24,172
Gabon,2020-04-25,176
Gabon,2020-04-26,176
Gabon,2020-04-27,211
Gabon,2020-04-28,238
Gabon,2020-04-29,276
Gabon,2020-04-30,276
Gabon,2020-05-01,276
Gabon,2020-05-02,335
Gabon,2020-05-03,335
Gabon,2020-05-04,367
Gabon,2020-05-05,397
Gabon,2020-05-06,397
Gabon,2020-05-07,504
Gabon,2020-05-08,620
Gabon,2020-05-09,661
Gabon,2020-05-10,661
Gabon,2020-05-11,802
Gabon,2020-05-12,863
Gabon,2020-05-13,1004
Gabon,2020-05-14,1104
Gabon,2020-05-15,1209
Gabon,2020-05-16,1320
Gabon,2020-05-17,1320
Gabon,2020-05-18,1432
Gabon,2020-05-19,1502
Gabon,2020-05-20,1567
Gabon,2020-05-21,1567
Gabon,2020-05-22,1728
Gabon,2020-05-23,1934
Gabon,2020-05-24,1934
Gabon,2020-05-25,2135
Gabon,2020-05-26,2238
Gabon,2020-05-27,2319
Gabon,2020-05-28,2431
Gabon,2020-05-29,2613
Gabon,2020-05-30,2655
Gabon,2020-05-31,2655
Gambia,2020-03-22,1
Gambia,2020-03-23,2
Gambia,2020-03-24,3
Gambia,2020-03-25,3
Gambia,2020-03-26,3
Gambia,2020-03-27,3
Gambia,2020-03-28,3
Gambia,2020-03-29,4
Gambia,2020-03-30,4
Gambia,2020-03-31,4
Gambia,2020-04-01,4
Gambia,2020-04-02,4
Gambia,2020-04-03,4
Gambia,2020-04-04,4
Gambia,2020-04-05,4
Gambia,2020-04-06,4
Gambia,2020-04-07,4
Gambia,2020-04-08,4
Gambia,2020-04-09,4
Gambia,2020-04-10,4
Gambia,2020-04-11,9
Gambia,2020-04-12,9
Gambia,2020-04-13,9
Gambia,2020-04-14,9
Gambia,2020-04-15,9
Gambia,2020-04-16,9
Gambia,2020-04-17,9
Gambia,2020-04-18,9
Gambia,2020-04-19,10
Gambia,2020-04-20,10
Gambia,2020-04-21,10
Gambia,2020-04-22,10
Gambia,2020-04-23,10
Gambia,2020-04-24,10
Gambia,2020-04-25,10
Gambia,2020-04-26,10
Gambia,2020-04-27,10
Gambia,2020-04-28,10
Gambia,2020-04-29,10
Gambia,2020-04-30,11
Gambia,2020-05-01,12
Gambia,2020-05-02,17
Gambia,2020-05-03,17
Gambia,2020-05-04,17
Gambia,2020-05-05,17
Gambia,2020-05-06,17
Gambia,2020-05-07,18
Gambia,2020-05-08,20
Gambia,2020-05-09,20
Gambia,2020-05-10,20
Gambia,2020-05-11,22
Gambia,2020-05-12,22
Gambia,2020-05-13,23
Gambia,2020-05-14,23
Gambia,2020-05-15,23
Gambia,2020-05-16,23
Gambia,2020-05-17,23
Gambia,2020-05-18,24
Gambia,2020-05-19,24
Gambia,2020-05-20,24
Gambia,2020-05-21,24
Gambia,2020-05-22,25
Gambia,2020-05-23,25
Gambia,2020-05-24,25
Gambia,2020-05-25,25
Gambia,2020-05-26,25
Gambia,2020-05-27,25
Gambia,2020-05-28,25
Gambia,2020-05-29,25
Gambia,2020-05-30,25
Gambia,2020-05-31,25
"Gambia, The",2020-03-18,1
"Gambia, The",2020-03-19,1
"Gambia, The",2020-03-20,1
"Gambia, The",2020-03-21,1
Georgia,2020-03-01,3
Georgia,2020-03-02,3
Georgia,2020-03-03,3
Georgia,2020-03-04,3
Georgia,2020-03-05,4
Georgia,2020-03-06,4
Georgia,2020-03-07,4
Georgia,2020-03-08,13
Georgia,2020-03-09,15
Georgia,2020-03-10,15
Georgia,2020-03-11,24
Georgia,2020-03-12,24
Georgia,2020-03-13,25
Georgia,2020-03-14,30
Georgia,2020-03-15,33
Georgia,2020-03-16,33
Georgia,2020-03-17,34
Georgia,2020-03-18,38
Georgia,2020-03-19,40
Georgia,2020-03-20,43
Georgia,2020-03-21,49
Georgia,2020-03-22,54
Georgia,2020-03-23,61
Georgia,2020-03-24,70
Georgia,2020-03-25,75
Georgia,2020-03-26,79
Georgia,2020-03-27,83
Georgia,2020-03-28,90
Georgia,2020-03-29,91
Georgia,2020-03-30,103
Georgia,2020-03-31,110
Georgia,2020-04-01,117
Georgia,2020-04-02,134
Georgia,2020-04-03,155
Georgia,2020-04-04,162
Georgia,2020-04-05,174
Georgia,2020-04-06,188
Georgia,2020-04-07,196
Georgia,2020-04-08,211
Georgia,2020-04-09,218
Georgia,2020-04-10,234
Georgia,2020-04-11,242
Georgia,2020-04-12,257
Georgia,2020-04-13,272
Georgia,2020-04-14,300
Georgia,2020-04-15,306
Georgia,2020-04-16,348
Georgia,2020-04-17,370
Georgia,2020-04-18,388
Georgia,2020-04-19,394
Georgia,2020-04-20,402
Georgia,2020-04-21,408
